content,title,id
"Schloss Kirchheimbolanden

Schloss Kirchheimbolanden is located in the town of Kirchheimbolanden in the German state of Rhineland-Palatinate. As a castle the site was first mentioned in a document as early as 1390.

From 1602 to 1618, a castle (the so-called ""old castle"" or ""Alte Schloss"") was built outside the actual town walls by the counts of Nassau-Weilburg, who had their permanent residence at Weilburg on the Lahn.

A new building was erected between 1738 and 1740 under Prince Charles Augustus of Nassau-Weilburg. Charles Augustus was an imperial prince and wanted a modern building. Guillaume d'Hauberat was engaged as architect and master builder; he also built Mannheim and Schwetzingen Palaces for the Elector of the Palatinate. A ""schlossgarten"" was to be laid out in a terraced design at the new ""schloss"", the irrigation of which was to be taken from the copper pits of the nearby village of Haide. Some of these water channels have survived to this day.

After the occupation of nearby Mainz by the French, Prince Frederick William of Nassau-Weilburg fled in 1793 from Kirchheimbolanden to Bayreuth. This ended the castle's function as a princely residence, and thus also the reign of the princes of Nassau-Weilburg over this region.

In 1807, the castle and gardens were declared as French national property and could thus be sold. The site was auctioned in Mainz in 1807, as Mainz was now the administrative seat of the Department of Mont-Tonnerre. It was purchased by landowner and textile manufacturer, Daniel Andreas, from Mülheim an der Ruhr. He had the central structure and the left wing of the palace demolished and moved his private apartment into the remaining right wing of the palace.

After the end of French rule, Mont-Tonnerre fell to the Kingdom of Bavaria in 1816. The region was initially referred to as the Circle of the Rhine (""Rheinkreis"") and, later, as Rhenish Palatinate (""Rheinpfalz"").

On 21 March 1839, Schloss Kirchheimbolanden was sold to Bavarian master builder, Leo von Klenze from Munich. He had extensive structural changes made, but did not take up permanent residence at the castle. In 1841, he sold the property to pensioner, Heinrich Seligmann from Mainz, who, in 1844, sold it to farmer, Friedrich Brunck, from nearby Winterborn/Alsenz.

In 1848/49, the Palatinate ""Freischärler"" declared the castle to be their headquarters, but they were soon driven out by Prussian troops.

On 3 November 1861, the east wing of the castle burnt down. Friedrich Brunck had it rebuilt in a simplified form with two floors and a hipped roof.

In 2003, the old U-shape of the castle was rebuilt as Schloss Kirchheimbolanden Old People's Home (""Seniorenresidenz Schloss Kirchheimbolanden""), only the east wing being structurally reminiscent of its former form and splendour. But in this way the general shape of the old castle has been recreated as a three-winged complex.

Frankfurt garden designer, Heinrich Siesmayer, was commissioned by Dr. Heinrich Ritter von Brunck to design the palace garden. Siesmayer had been commissioned by the grandson (Duke Adolph of Nassau) of the last prince residing in Kirchheimbolanden, who then fled, with the sale of his extensive collection of plants and trees from Schloss Biebrich near Wiesbaden, because the Prussians annexed his Duchy of Nassau in 1866.",Schloss Kirchheimbolanden,728
"Esther Olukoya and Emily Ogunde

Esther Taiwo Olukoya and Emily Kehinde Olukoga-Ogunde (born 1913, Ijebu-Ode) are identical twin sisters from Nigeria. They celebrated their 100th birthday on March 16, 2013 as Nigeria's oldest twins. At the time, unlike her twin sister, Esther was confined to a wheelchair. They were both traders by profession. Emily was also one of the wives of the veteran actor Hubert Ogunde. They attributed their longevity in part to heredity (their mother died at age 104) and in part to their choice for a healthier lifestyle (neither of them smoked nor drinked) and their faith in God. Emily died in September 2013. She was survived by her twin sister, a son, many grand children and great grand children, among other relatives.",Esther Olukoya and Emily Ogunde,729
"Kumozu River

The Kumozu River () is a river in Mie Prefecture, Japan.",Kumozu River,730
"Laurențiu Tudor

Laurențiu Tudor may refer to:",Laurențiu Tudor,731
"Konrads

Konrads may refer to:",Konrads,732
"József Tihanyi

József Tihanyi (born 31 October 1946) is a Hungarian athlete. He competed in the men's high jump at the 1972 Summer Olympics.",József Tihanyi,733
"Rick Cuttell

Rick Cuttell (born 14 January 1950) is a Canadian athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Rick Cuttell,734
"Golden Book Awards

The Golden Book Awards () were created to honor Uruguayan and foreign best-selling books published in Uruguay. The prizes are awarded by the (CUL).

The prizes are awarded each December in the categories general interest, nonfiction, children's and young adult fiction, and adult fiction for national and foreign books.",Golden Book Awards,735
"Michel Patry

Michel Patryr (born 16 January 1953) is a Swiss athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Michel Patry,736
"2017 MBC Drama Awards

The 2017 MBC Drama Awards (), presented by Munhwa Broadcasting Corporation (MBC) took place on December 30, 2017. It was hosted by Kim Sung-ryung and Oh Sang-jin.

Actor Kim Sang-joong gave a memorial speech for late Kim Ji-young (1938–2017), late Kim Young-ae (1951–2017), late (1960–2017) and late Kim Joo-hyuk (1972–2017).",2017 MBC Drama Awards,737
"Newmore (cigarette)

Newmore is a brand of cigarettes, currently owned and manufactured by House of Prince, a subsidiary of British American Tobacco.

Newmore was launched in 2002, and Newmore White was brought onto the market in 2003. The brand is available in four variants and the cigarette is 84 mm long. The tobacco mixture used in the Newmore cigarettes consists out of an American blend. The highest price is 42 Swedish krona per pack. The symbol on the Newmore packs is a fox.",Newmore  cigarette ,738
"Park Sang-su

Park Sang-su (born 8 August 1953) is a South Korean athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Park Sang su,739
"Conrads

Conrads is the plural of ""conrad"". It may also refer to:",Conrads,740
"Niemelaea

Niemelaea is a genus of poroid crust fungi in the family Meruliaceae. The genus was circumscribed by Russian mycologists in 2015 to contain three fungi formerly placed in the genus ""Ceriporiopsis"". ""Niemelaea"" fungi are characterized by their crust-like fruit body, large, thin-walled angular pores, and a monomitic hyphal system. Spores made by these fungi are ellipsoid and have refractive contents. The genus is named in honour of Finnish mycologist and polypore specialist Tuomo Niemelä, who described the species ""Ceriporiopsis balaenae"".",Niemelaea,741
"Luis Barrionuevo

Luis Barrionuevo (born 16 February 1949) is an Argentine athlete. He competed in the men's high jump at the 1972 Summer Olympics.",Luis Barrionuevo,742
